89.9495,91.7405,92.729,93.433,93.9765,94.445,94.8265,95.1415,95.414,95.661,95.8795,96.041,96.2155,96.345,96.4485
87.284,89.676,90.914,91.873,92.4805,93.077,93.4655,93.816,94.0865,94.4075,94.563,94.8395,94.884,95.117,95.1875
84.0985,86.6185,87.9675,89.269,89.278,89.0275,88.802,88.842,87.851,88.113,88.026,88.064,88.723,88.6685,88.5925
86.828,89.415,90.8765,91.7195,92.4455,92.9115,93.2805,93.6015,94.0175,94.2475,94.2965,94.5755,94.707,94.8855,94.819
86.968,89.526,90.913,91.881,92.5115,93.0405,93.495,93.8885,94.15,94.4155,94.5925,94.798,94.9825,95.1475,95.218
