89.508,91.134,92.054,92.6975,93.2595,93.728,94.1445,94.487,94.766,95.067,95.304,95.483,95.68,95.835,95.9995
87.181,89.2635,90.3975,91.2565,91.8965,92.4475,92.9505,93.3175,93.682,93.9615,94.2975,94.539,94.6555,94.859,95.0415
84.0075,86.363,87.464,87.409,87.8075,87.3485,88.6555,87.5195,87.3765,87.6475,87.3125,88.028,85.6905,86.366,85.1745
86.6825,89.0565,90.259,91.1055,91.844,92.393,92.9445,93.3425,93.549,93.8155,94.129,94.346,94.571,94.742,94.9525
86.9135,89.117,90.401,91.3665,92.0025,92.57,93.069,93.563,93.9195,94.168,94.436,94.654,94.868,95.0865,95.212
